,disciplina,numero_questao,assunto,enunciado,alternativas,gabarito
509,informatica,Questão 37:, Word 2016,"Tem-se o seguinte documento, criado no Microsoft Word 2016, em sua configuração original, com as marcas de parágrafo ativadas:
    Considerando que o usuário selecionou todo o conteúdo da imagem anterior e, a partir da opção Converter Texto em Tabela, do ícone Tabela, encontrada no grupo Tabelas, guia Inserir, não alterou nenhuma opção e clicou no botão Ok da imagem a seguir, assinale a alternativa que indica qual será o resultado correto da operação.
 "," a) 
  Jan
Fev
Projeto 1
10 20
Projeto 2
  30
   b) 
Projeto 1
Jan
Fev
Projeto 2
10 20
    30
   c) 
  Jan
Fev
Projeto 1
10 20
Projeto 2
30  
   d) 
Jan Fev  
Projeto 1
10 20
Projeto 2
  30
   e) 
  Jan
Fev
    Projeto 1
10 20
  Projeto 2 30  ",A
510,informatica,Questão 38:, Word 2016,"No MS-Word 2016, em sua configuração padrão, a separação do texto em partes (páginas/seções) definida como ‘Marca o ponto em que uma página termina e outra página começa’ é chamada de Quebra"," a)  de Coluna.
 b)  Contínua.
 c)  de Página.
 d)  de Página Par.
 e)  Automática de Texto.",C
511,informatica,Questão 39:, Word 2016,"Tem-se o seguinte documento do Microsoft Word 2016, em sua configuração padrão, com apenas 1 linha:
    Assinale a alternativa com o resultado quando o usuário seleciona essa linha e configura o alinhamento para Justificado."," a) 
 b) 
 c) 
 d) 
 e) ",B
512,informatica,Questão 40:, Word 2016,"Criado no Microsoft Word 2016, em sua configuração padrão, tem-se o seguinte texto totalmente formatado como itálico.
  Câmara Municipal de Potim
  Assinale a alternativa que indica o resultado se usuário selecionar o texto por completo e executar as seguintes ações: clicar no ícone para formatar o texto como negrito, logo em seguida clicar no ícone para formatar o texto como sublinhado e, finalmente, clicar no ícone para formatar o texto como itálico."," a)  Câmara Municipal de Potim
 b)  Câmara Municipal de Potim
 c)  Câmara Municipal de Potim
 d)  Câmara Municipal de Potim
 e)  Câmara Municipal de Potim",B
513,informatica,Questão 41:, Word 2016,"Tem-se o seguinte texto criado no Microsoft Word 2016, em sua configuração padrão, alinhado à esquerda.
Observe que houve uma quebra de linha automática logo após a palavra “número”. Assinale a alternativa que indica a ação que o usuário deve fazer para conseguir manter o texto “09/2021” ainda na primeira linha."," a)  Reduzir o zoom da página.
 b)  Alinhar o texto como Justificado.
 c)  Reduzir o tamanho da fonte de letra.
 d)  Eliminar a formatação em negrito das palavras Câmara Municipal de Potim.
 e)  Ativar as marcas de parágrafo.",C
514,informatica,Questão 42:, Word 2016,"No trabalho de redigir uma minuta de uma lei por meio do MS-Word 2016, em sua configuração padrão, um usuário digitou o texto visto na imagem ANTES, aplicou um recurso de formatação por meio do ícone nas três linhas digitadas e, em seguida, usou apenas a digitação da tecla TAB nos locais necessários para deixar o texto em formato semelhante a incisos e alíneas, conforme visto na imagem DEPOIS.

ANTES
Texto do inciso.
Texto da primeira alíneas.
Texto da primeira alíneas.
  DEPOIS
  I. Texto do inciso.
                           a. Texto da primeira alíneas.
                           b. Texto da primeira alíneas.
  O ícone que preenche corretamente a lacuna do enunciado é"," a) 
 b) 
 c) 
 d) 
 e) ",E
515,informatica,Questão 43:, Word 2016,"Tem-se o seguinte documento criado no Microsoft Word  2016, em sua configuração original, com apenas 1 palavra,  sem nenhuma formatação.
Marília|
Observe que o cursor está posicionado no final da palavra.  Considere que o usuário clicou nos ícones Sublinhado,  Itálico e Negrito, e, em seguida, digitou mais algumas  letras, como apresentado a seguir.
Marília de/
Na sequência, o usuário equivocou-se e pressionou a tecla  BACKSPACE até apagar a última letra da primeira palavra,  como demonstrado a seguir.
Maríli|
  A partir desse ponto, qualquer letra digitada no documento"," a)  será formatada com Sublinhado, Itálico e Negrito.
 b)  será formatada com Sublinhado e Negrito, apenas.
 c)  será formatada com Negrito, apenas.
 d)  será formatada com Sublinhado, apenas.
 e)  não terá nenhuma formatação",E
516,informatica,Questão 44:, Word 2016,"Um usuário criou uma tabela em um documento do MS-Word 2016, em sua configuração padrão, conforme visto na imagem a seguir. Considere que nenhum recuo ou caractere branco foi utilizado durante a digitação do conteúdo da tabela.
Pela imagem, o número de células da tabela com alinhamento centralizado é"," a)  5.
 b)  4.
 c)  3.
 d)  2.
 e)  1.",D
517,informatica,Questão 45:, Word 2016,"Deseja-se, no MS-Word 2016, em português e na sua configuração padrão, imprimir um documento que possui mais de 20 páginas. Ao se navegar no aplicativo via Arquivo > Imprimir, pode-se configurar a impressão. Em particular, a opção de configuração Impressão Personalizada permite, por exemplo,"," a)  configurar uma marca d´água no documento a ser impresso.
 b)  inserir numeração de páginas no documento a ser impresso.
 c)  imprimir somente as páginas e/ou intervalo de páginas digitadas no quadro “Páginas:”.
 d)  colocar uma cor de fundo no documento a ser impresso.
 e)  inserir data de impressão no documento a ser impresso.",C
518,informatica,Questão 46:, Word 2016,"Um usuário do MS-Word 2016, em português e na sua configuração padrão, selecionou uma palavra de um parágrafo que estava com estilo normal de fonte. A seguir, com essa palavra selecionada, escolheu, na guia Página Inicial, grupo Fonte, um efeito de fonte que deixou essa palavra com letras bem pequenas acima da linha de texto. O efeito selecionado foi o"," a)  Sobrescrito.
 b)  Subscrito.
 c)  Tachado.
 d)  Todas em maiúsculas.
 e)  Versalete.",A
519,informatica,Questão 47:, Word 2016,". No Microsoft Word 2016, em sua configuração padrão, uma Quebra de Página faz com que"," a)  o texto seja exibido em múltiplas colunas.
 b)  alterne a orientação da página de retrato para paisagem, e vice-versa.
 c)  a página atual seja removida do documento.
 d)  a edição siga para a próxima página.
 e)  o cabeçalho e o rodapé da página atual sejam removidos.",D
520,informatica,Questão 48:, Word 2016,"Um texto está sendo editado no Microsoft Word 2016, em sua configuração padrão, com muitos parágrafos em uma única página. Ao se selecionar todos os parágrafos do documento, as caixas de Fonte e Tamanho do grupo Fonte, guia Página Inicial, ficam com a seguinte aparência.
A caixa de tamanho da fonte não exibe nenhum número, porque o texto selecionado está editado com diferentes tamanhos de fonte de letra entre eles.
Nesse caso, quando o usuário clica na caixa de tamanho da fonte, digita o número 10 e pressiona ENTER:"," a)  todo o texto tem o tamanho da fonte aumentada em 10 pontos. Isso significa que, se o texto tinha partes com tamanho 8 e outras partes com tamanho 12, agora ficará com 18 e 22, respectivamente.
 b)  o Word seleciona apenas o trecho do texto que está formatado com tamanho de fonte 10.
 c)  todo o texto tem o tamanho da fonte reduzida em 10 pontos. Isso significa que, se o texto tinha partes com tamanho 18 e outras partes com tamanho 22, agora ficará com 8 e 12, respectivamente.
 d)  todo o texto selecionado é ajustado para ter o tamanho da fonte de letra 10.
 e)  o Word ajusta o tamanho do texto no máximo para 10 pontos. Isso significa que, se o texto tinha partes com tamanho 18, elas serão reduzidas para 10, e outras partes com tamanho 8 ficarão com esse tamanho.",D
521,informatica,Questão 49:, Word 2016,"No MS-Word 2016, em sua configuração padrão, a guia e o grupo para inserir uma tabela em um documento são, respectivamente:"," a)  Tabelas … Nova
 b)  Tabelas … Inserir
 c)  Inserir … Tabelas
 d)  Inserir … Novos
 e)  Inserir … Nova tabela",C
522,informatica,Questão 50:, Powerpoint 2016,"Considere uma apresentação criada no Microsoft PowerPoint 2016, em sua configuração original, com 5 slides, sendo que os slides 2, 3 e 4 estão ocultos, os slides 1 e 2 contêm uma transição e os slides 2 e 5 contêm botões de ação. Além disso, existe apenas 1 layout de slide mestre. Um usuário alterou essa apresentação, incluindo uma AutoForma no slide mestre.
  Assinale alternativa que indica quais slides da apresentação passarão a exibir essa AutoForma."," a)  1 e 5, apenas.
 b)  2, 3 e 4, apenas.
 c)  2, apenas.
 d)  1, 3 e 4, apenas.
 e)  Todos os 5 slides.",E
523,informatica,Questão 51:, Powerpoint 2016,"Um engenheiro preparou alguns gráficos e os salvou em arquivos de formato png em uma pasta local de seu computador para serem exibidos durante uma apresentação de slides por meio do MS-PowerPoint 2016, em sua configuração padrão. Para inserir tais gráficos, o engenheiro deve utilizar o ícone                  do grupo                  da guia Inserir.
  Assinale a alternativa que preenche, correta e respectivamente, as lacunas do enunciado."," a)  Imagens … Imagens
 b)  Gráficos … Imagens
 c)  Imagens … Gráficos
 d)  Figuras … Imagens
 e)  Figuras … Gráficos",A
524,informatica,Questão 52:, Powerpoint 2016,"Em uma apresentação com 5 slides, criada no Microsoft PowerPoint 2016, em sua configuração padrão, o slide 3 é o único que está configurado como oculto. Considerando que o slide 3 está sendo apresentado no Modo de Apresentação, assinale a alternativa que indica como o isso foi possível."," a)  No modo de exibição normal, o usuário selecionou o slide 3 e pressionou a tecla F5 para iniciar o Modo de Apresentação.
 b)  A partir do Modo de Apresentação, posicionado no slide 2, o usuário pressionou a tecla ENTER para avançar para o slide 3.
 c)  A partir do Modo de Apresentação, posicionado no slide 2, o usuário pressionou a tecla SHIFT+ENTER para avançar para o slide 3.
 d)  No modo de exibição normal, o usuário selecionou o slide 3 e pressionou as teclas SHIFT+F5 para iniciar o Modo de Apresentação.
 e)  A partir do Modo de Apresentação, posicionado no slide 4 o usuário pressionou a tecla BACKSPACE para retornar para o slide 3.",D
525,informatica,Questão 53:, Powerpoint 2016,"Por meio do MS-PowerPoint 2016, em sua configuração original, um usuário está preparando uma apresentação que contém 150 slides de fotos para comemoração do aniversário da cidade. Durante o trabalho de edição do slide de número 120, o usuário deseja testar o resultado iniciando a apresentação de slides a partir do slide atual em edição. Para isso, pressiona, corretamente, o seguinte atalho por teclado:"," a)  Shift + F3
 b)  F3
 c)  Shift + F5
 d)  F5
 e)  Shift + F6",C
526,informatica,Questão 54:, Powerpoint 2016,"No Microsoft PowerPoint 2016, em sua configuração padrão, para iniciar uma apresentação de slides para fins de ensaio, permitindo que o software registre o tempo de exibição de cada slide para exibições futuras, deve ser utilizada a opção:"," a)  Testar intervalos.
 b)  Gravar apresentação de Slides.
 c)  Ensaiar apresentação.
 d)  Registrar tempo de apresentação.
 e)  Modo de Exibição do Apresentador.",A
527,informatica,Questão 55:, Powerpoint 2016,"Um usuário do MS-PowerPoint 2016, em sua configuração original, deseja exportar uma apresentação no formato PDF.
  Assinale a alternativa que contém o nome da guia na qual se localiza a opção Exportar, para atender ao enunciado."," a)  Página Inicial.
 b)  Arquivo.
 c)  PDF.
 d)  Inserir.
 e)  Salvar.",B
528,informatica,Questão 56:, Powerpoint 2016,"Em uma apresentação criada anteriormente por outro  usuário no Microsoft PowerPoint 2016, em sua configuração original, um novo usuário precisa fazer algumas  alterações. Existe uma AutoForma que está presente em  todos os slides e, em todos eles, na mesma posição.  Esse novo usuário precisa eliminar essa AutoForma,  mas não consegue nem mesmo selecioná-la no modo de  exibição Normal.
  Assinale a alternativa correta."," a)  A AutoForma está no slide mestre e, assim, o usuário  deve eliminá-la a partir dessa exibição.
 b)  Apenas o usuário que criou a apresentação poderá  alterá-la.
 c)  É preciso eliminar primeiro todas as animações da  apresentação, para depois poder eliminar objetos  como AutoFormas.
 d)  Não pode haver nenhum slide marcado como oculto na  apresentação para poder eliminar um objeto comum a  todos eles.
 e)  Deve-se selecionar todos os slides nas miniaturas e  pressionar a tecla DEL.",A
529,informatica,Questão 57:, Powerpoint 2016,"Usando o Microsoft PowerPoint 2016, em sua configuração padrão, um usuário criou uma apresentação com 5 slides, sendo que o slide 2 está oculto. Assinale a alternativa que indica qual slide será exibido quando o usuário iniciar o Modo de Apresentação, de acordo com as seguintes situações.
I. Posicionado no slide 4, pressionando a tecla F5.
II. Posicionado no slide 2, pressionando a tecla F5.
III. Posicionado no slide 4, pressionando a tecla SHIFT+F5.
IV. Posicionado no slide 2, pressionando a tecla SHIFT+F5."," a)  4, 1, 4, 1.
 b)  1, 1, 1, 1.
 c)  4, 1, 1, 2.
 d)  4, 2, 4, 2.
 e)  1, 1, 4, 2.",E
530,informatica,Questão 58:, Powerpoint 2016,"Um usuário do MS-PowerPoint 2016, em sua configuração padrão, deseja adicionar um objeto numa apresentação de slides, para que, ao clicar no objeto, a apresentação para o último slide. O recurso que deve ser inserido para atender ao enunciado é:"," a)  Painel de animação.
 b)  Cronômetro.
 c)  Instantâneo.
 d)  Ocultar slide.
 e)  Botão de ação.",E
